pre_village,Agriculture Value (USD),pre_district
Rugando,322.56756756756755,Mitooma
Nyarwanya B,216.21621621621622,Mitooma
Katangyemeko,377.1621621621622,Mitooma
Itara,178.3783783783784,Mitooma
Ndurumo_Kashasha,212.16216216216216,Mitooma
Katagata,307.2972972972973,Mitooma
Rwamujura,48.648648648648646,Mitooma
Rwengyerero A,294.5945945945946,Mitooma
Nyarwanya B,520.2702702702703,Mitooma
Itara,145.94594594594594,Mitooma
Katagata,639.4594594594595,Mitooma
Rwamujura,483.7837837837838,Mitooma
Nyarwanya B,397.8378378378378,Mitooma
Ndurumo_Kashasha,300.0,Mitooma
Rugando,191.8918918918919,Mitooma
Kibingo,248.3783783783784,Mitooma
Kashasha,412.5,Mitooma
Rwengyerero C,522.027027027027,Mitooma
Nkongi,93.70270270270271,Mitooma
Kigimbi A,54.054054054054056,Mitooma
Kashasha,258.7837837837838,Mitooma
Kigimbi A,266.2162162162162,Mitooma
Nyarushinya,217.83783783783784,Mitooma
Kaniampiiha,182.43243243243242,Mitooma
Rutooma,395.4054054054054,Mitooma
Buhasha B2,482.43243243243245,Mitooma
Rugando,556.7567567567568,Mitooma
Rwengyerero B,304.05405405405406,Mitooma
Kigimbi A,429.05405405405406,Mitooma
Nkongi,150.1081081081081,Mitooma
Ndurumo_Kashasha,375.6756756756757,Mitooma
Itara,443.2432432432432,Mitooma
Rwengyerero C,273.9189189189189,Mitooma
Katangyemeko,423.7837837837838,Mitooma
Itara,232.43243243243242,Mitooma
Kaniampiiha,521.6216216216217,Mitooma
Kenshumba,212.43243243243242,Mitooma
Buhasha B2,519.3243243243244,Mitooma
Nyarushinya,369.72972972972974,Mitooma
Kaniampiiha,409.4594594594595,Mitooma
Rwamujura,555.1351351351351,Mitooma
Ndurumo_Kashasha,362.43243243243245,Mitooma
Kihungye,168.9189189189189,Mitooma
Nyarushinya,390.27027027027026,Mitooma
Katagata,371.6554054054054,Mitooma
Buhasha A1,364.86486486486484,Mitooma
Kibingo,471.6216216216216,Mitooma
Rwengyerero B,316.7027027027027,Mitooma
Kihungye,290.81081081081084,Mitooma
Katangyemeko,442.8378378378378,Mitooma
Nyarwanya A,389.18918918918916,Mitooma
Buhasha B3,94.05405405405405,Mitooma
Mutanoga,493.2432432432432,Mitooma
Nyarushinya,585.4054054054054,Mitooma
Rwengyerero C,418.9189189189189,Mitooma
Buhasha B2,499.3243243243243,Mitooma
Nyarushinya,601.3513513513514,Mitooma
Rwamujura,330.5405405405405,Mitooma
Katagata,247.02702702702703,Mitooma
Rurama_Kashasha,255.40540540540542,Mitooma
Rwengyerero C,418.9189189189189,Mitooma
Kaniampiiha,551.6216216216217,Mitooma
Mutanoga,336.4864864864865,Mitooma
Nyarwanya A,486.4864864864865,Mitooma
Kibingo,372.97297297297297,Mitooma
Rwengyerero A,410.6756756756757,Mitooma
Ndurumo_Kashasha,527.027027027027,Mitooma
Kibingo,481.6216216216216,Mitooma
Kibaya,367.56756756756755,Mitooma
Nyarwanya B,43.24324324324324,Mitooma
Buhasha A1,223.51351351351352,Mitooma
Buhasha A1,456.4864864864865,Mitooma
Kenshumba,383.5135135135135,Mitooma
Kigimbi A,493.5135135135135,Mitooma
Kenshumba,629.1891891891892,Mitooma
Itara,245.54054054054055,Mitooma
Buhasha B2,668.1081081081081,Mitooma
Rwengyerero B,158.1081081081081,Mitooma
Buhasha A2,403.7837837837838,Mitooma
Kibingo,485.94594594594594,Mitooma
Kigimbi A,230.86486486486487,Mitooma
Kenshumba,330.27027027027026,Mitooma
Buhasha A1,432.2972972972973,Mitooma
Kibingo,485.13513513513516,Mitooma
Katagata,421.6216216216216,Mitooma
Buhasha A1,114.5945945945946,Mitooma
Buhasha B3,416.2162162162162,Mitooma
Kibingo,229.45945945945945,Mitooma
Ndurumo_Kashasha,687.2972972972973,Mitooma
Rwengyerero C,366.4864864864865,Mitooma
Kigimbi A,505.4054054054054,Mitooma
Rwengyerero B,580.4324324324324,Mitooma
Katagata,401.35135135135135,Mitooma
Kashasha,258.64864864864865,Mitooma
Kashasha,997.5675675675676,Mitooma
Nkongi,202.97297297297297,Mitooma
Rwengyerero C,564.0,Mitooma
Kigimbi B,329.72972972972974,Mitooma
Kibaya,893.2432432432432,Mitooma
Rurama_Kashasha,437.8378378378378,Mitooma
Mutanoga,445.94594594594594,Mitooma
Itara,190.40540540540542,Mitooma
Katagata,450.0,Mitooma
Rwengyerero A,354.05405405405406,Mitooma
Kibingo,337.8378378378378,Mitooma
Buhasha B3,584.0540540540541,Mitooma
Nkongi,154.32432432432432,Mitooma
Ndurumo_Kashasha,344.5945945945946,Mitooma
Buhasha B1,562.8378378378378,Mitooma
Katangyemeko,864.3243243243244,Mitooma
Rurama_Kashasha,470.13513513513516,Mitooma
Rwengyerero C,405.4054054054054,Mitooma
Mutanoga,248.64864864864865,Mitooma
Kibaya,395.94594594594594,Mitooma
Nkongi,166.81297297297297,Mitooma
Kashasha,310.13513513513516,Mitooma
Kibingo,578.3783783783783,Mitooma
Rwengyerero B,216.59459459459458,Mitooma
Kenshumba,487.8378378378378,Mitooma
Kibaya,340.81081081081084,Mitooma
Kibingo,393.7837837837838,Mitooma
Rwengyerero B,285.4054054054054,Mitooma
Rugando,572.972972972973,Mitooma
Buhasha B2,627.7027027027027,Mitooma
Itara,790.9567567567567,Mitooma
Rwamujura,518.3783783783783,Mitooma
Mutanoga,468.9189189189189,Mitooma
Buhasha B1,221.0810810810811,Mitooma
Kashasha,291.3783783783784,Mitooma
Katangyemeko,645.6756756756756,Mitooma
Kigimbi A,450.6756756756757,Mitooma
Katagata,837.8378378378378,Mitooma
Buhasha A1,447.97297297297297,Mitooma
Katagata,352.7027027027027,Mitooma
Buhasha A2,478.1756756756757,Mitooma
Nyarwanya B,242.56756756756758,Mitooma
Rurama_Kashasha,398.64864864864865,Mitooma
Kigimbi A,350.81081081081084,Mitooma
Kigimbi A,199.72972972972974,Mitooma
Ndurumo_Kashasha,206.6216216216216,Mitooma
Rugando,593.2432432432432,Mitooma
Katagata,443.2432432432432,Mitooma
Nyarushinya,397.5135135135135,Mitooma
Kibingo,143.51351351351352,Mitooma
Rutooma,435.81081081081084,Mitooma
Buhasha B2,205.2972972972973,Mitooma
Buhasha B1,563.5135135135135,Mitooma
Buhasha B3,470.27027027027026,Mitooma
Buhasha A2,613.5135135135135,Mitooma
Buhasha A1,347.2972972972973,Mitooma
Kibaya,678.3783783783783,Mitooma
Rutooma,608.918918918919,Mitooma
Nyarushinya,180.8108108108108,Mitooma
Ndurumo_Kashasha,163.78378378378378,Mitooma
Kibaya,668.6486486486486,Mitooma
Kihungye,701.6216216216217,Mitooma
Kibaya,689.8648648648649,Mitooma
Kigimbi A,390.5405405405405,Mitooma
Kashasha,514.8648648648649,Mitooma
Rutooma,327.8378378378378,Mitooma
Rwengyerero B,387.2972972972973,Mitooma
Kibaya,693.2432432432432,Mitooma
Rwengyerero B,649.867027027027,Mitooma
Rurama_Kashasha,572.972972972973,Mitooma
Nkongi,674.3243243243244,Mitooma
Kibingo,782.1621621621622,Mitooma
Rwamujura,470.27027027027026,Mitooma
Rwengyerero B,244.86486486486487,Mitooma
Rutooma,572.972972972973,Mitooma
Kibaya,183.78378378378378,Mitooma
Mutanoga,309.18918918918916,Mitooma
Mutanoga,912.1621621621622,Mitooma
Kibingo,384.5945945945946,Mitooma
Rurama_Kashasha,515.1567567567567,Mitooma
Buhasha A1,278.3783783783784,Mitooma
Buhasha B3,435.94594594594594,Mitooma
Kihungye,322.1621621621622,Mitooma
Katangyemeko,631.6216216216217,Mitooma
Rucururu,749.1891891891892,Mitooma
Nyarushinya,203.1891891891892,Mitooma
Ndurumo_Kashasha,300.0,Mitooma
Rurama_Kashasha,1240.5405405405406,Mitooma
Rwamujura,809.6216216216217,Mitooma
Nyarwanya A,0.0,Mitooma
Nyarushinya,715.5405405405405,Mitooma
Rugando,651.3513513513514,Mitooma
Mutanoga,327.02702702702703,Mitooma
Nyarwanya A,0.0,Mitooma
Kigimbi A,702.027027027027,Mitooma
Mutanoga,78.10810810810811,Mitooma
Buhasha B2,489.3243243243243,Mitooma
Kihungye,852.4324324324324,Mitooma
Rwengyerero A,568.918918918919,Mitooma
Rutooma,263.3783783783784,Mitooma
Kibaya,1055.1351351351352,Mitooma
Rugando,717.5675675675676,Mitooma
Kihungye,119.45945945945945,Mitooma
Rwengyerero A,671.8918918918919,Mitooma
Rwengyerero A,696.2162162162163,Mitooma
Buhasha B2,389.2432432432432,Mitooma
Rutooma,95.0,Mitooma
Kenshumba,693.2432432432432,Mitooma
Kihungye,242.97297297297297,Mitooma
Buhasha B1,720.2702702702703,Mitooma
Kaniampiiha,409.4594594594595,Mitooma
Kihungye,364.18918918918916,Mitooma
Buhasha B3,324.05405405405406,Mitooma
Katangyemeko,800.2702702702703,Mitooma
Rucururu,671.6216216216217,Mitooma
Kigimbi B,589.1891891891892,Mitooma
Nyarwanya A,15.675675675675675,Mitooma
Kigimbi B,791.8918918918919,Mitooma
Buhasha A1,610.7567567567568,Mitooma
Rwengyerero A,481.0810810810811,Mitooma
Rwengyerero A,553.3783783783783,Mitooma
Kigimbi A,348.64864864864865,Mitooma
Mutanoga,358.1081081081081,Mitooma
Kibaya,747.7027027027027,Mitooma
Nyarwanya B,511.8918918918919,Mitooma
Rwengyerero B,358.64864864864865,Mitooma
Rugando,301.35135135135135,Mitooma
Mutanoga,780.0,Mitooma
Nkongi,618.1081081081081,Mitooma
Kibaya,779.7297297297297,Mitooma
Kenshumba,496.4864864864865,Mitooma
Buhasha A1,270.27027027027026,Mitooma
Buhasha B3,228.32432432432432,Mitooma
Buhasha B3,564.4594594594595,Mitooma
Kibingo,599.4594594594595,Mitooma
Rwengyerero A,685.1351351351351,Mitooma
Buhasha B2,997.2972972972973,Mitooma
Kibingo,944.8648648648649,Mitooma
Kigimbi B,432.97297297297297,Mitooma
Kenshumba,939.1891891891892,Mitooma
Kenshumba,688.8108108108108,Mitooma
Rwengyerero A,462.2972972972973,Mitooma
Rurama_Kashasha,872.2972972972973,Mitooma
Kigimbi B,391.35135135135135,Mitooma
Buhasha B2,189.1891891891892,Mitooma
Kaniampiiha,874.3243243243244,Mitooma
Nkongi,800.0,Mitooma
Nyarwanya B,605.1351351351351,Mitooma
Rwengyerero C,249.1891891891892,Mitooma
Nyarwanya A,686.7567567567568,Mitooma
Kigimbi A,268.64864864864865,Mitooma
Buhasha B2,397.2972972972973,Mitooma
Buhasha A1,425.94594594594594,Mitooma
Kenshumba,618.918918918919,Mitooma
Katagata,652.972972972973,Mitooma
Buhasha A2,406.3243243243243,Mitooma
Buhasha B1,701.3513513513514,Mitooma
Rurama_Kashasha,132.43243243243242,Mitooma
Buhasha A2,800.8108108108108,Mitooma
Rwengyerero A,642.4324324324324,Mitooma
Rwengyerero C,234.72972972972974,Mitooma
Rwengyerero A,810.0,Mitooma
Katagata,95.06756756756756,Mitooma
Rugando,803.2432432432432,Mitooma
Mutanoga,790.0,Mitooma
Nkongi,1518.6486486486488,Mitooma
Buhasha B3,214.59459459459458,Mitooma
Buhasha B3,668.918918918919,Mitooma
Rutooma,575.9459459459459,Mitooma
Nyarwanya B,1088.3783783783783,Mitooma
Buhasha B1,724.3243243243244,Mitooma
Nkongi,1092.972972972973,Mitooma
Rucururu,617.4864864864865,Mitooma
Kashasha,556.3513513513514,Mitooma
Katagata,1048.6486486486488,Mitooma
Rwamujura,680.0,Mitooma
Itara,432.43243243243245,Mitooma
Kenshumba,648.5135135135135,Mitooma
Rutooma,662.1621621621622,Mitooma
Buhasha B1,344.5945945945946,Mitooma
Rwengyerero B,440.6756756756757,Mitooma
Rwamujura,781.081081081081,Mitooma
Ndurumo_Kashasha,652.7027027027027,Mitooma
Kibaya,762.1621621621622,Mitooma
Buhasha B3,381.0810810810811,Mitooma
Kibingo,724.8648648648649,Mitooma
Katagata,885.1351351351351,Mitooma
Rutooma,850.0,Mitooma
Katagata,373.9189189189189,Mitooma
Nyarwanya B,965.6756756756756,Mitooma
Kibingo,1076.8918918918919,Mitooma
Rwengyerero C,294.4594594594595,Mitooma
Kigimbi B,999.3243243243244,Mitooma
Kihungye,283.5135135135135,Mitooma
Rugando,1048.6486486486488,Mitooma
Rutooma,594.0540540540541,Mitooma
Buhasha B2,904.3243243243244,Mitooma
Nyarwanya A,1079.4594594594594,Mitooma
Nkongi,852.2972972972973,Mitooma
Rwengyerero B,517.972972972973,Mitooma
Nyarwanya B,827.5675675675676,Mitooma
Rwengyerero C,916.2162162162163,Mitooma
Buhasha B1,948.1081081081081,Mitooma
Nyarushinya,750.8108108108108,Mitooma
Rwamujura,983.7837837837837,Mitooma
Rucururu,600.8108108108108,Mitooma
Kibingo,1016.3513513513514,Mitooma
Rwengyerero C,770.2702702702703,Mitooma
Kaniampiiha,327.02702702702703,Mitooma
Kibaya,854.0540540540541,Mitooma
Rutooma,845.9459459459459,Mitooma
Nyarushinya,447.2972972972973,Mitooma
Katangyemeko,1226.4864864864865,Mitooma
Rwengyerero A,944.5945945945946,Mitooma
Buhasha A2,741.8918918918919,Mitooma
Buhasha A2,1127.027027027027,Mitooma
Buhasha B3,774.5945945945946,Mitooma
Kenshumba,858.1081081081081,Mitooma
Rwengyerero B,472.97297297297297,Mitooma
Buhasha A1,825.6756756756756,Mitooma
Rwengyerero A,824.5945945945946,Mitooma
Rugando,800.0,Mitooma
Rucururu,655.4054054054054,Mitooma
Rutooma,415.6756756756757,Mitooma
Katangyemeko,907.8378378378378,Mitooma
Nkongi,569.1081081081081,Mitooma
Rwengyerero A,1198.6486486486488,Mitooma
Rutooma,758.7837837837837,Mitooma
Rwengyerero B,622.4324324324324,Mitooma
Buhasha B1,1344.4594594594594,Mitooma
Katangyemeko,672.8108108108108,Mitooma
Kibingo,822.1621621621622,Mitooma
Itara,326.4864864864865,Mitooma
Mutanoga,746.7567567567568,Mitooma
Nyarushinya,780.2702702702703,Mitooma
Rucururu,825.1351351351351,Mitooma
Mutanoga,890.8783783783783,Mitooma
Buhasha A2,1082.4324324324325,Mitooma
Nkongi,248.1081081081081,Mitooma
Itara,703.2459459459459,Mitooma
Rwengyerero C,150.40540540540542,Mitooma
Rucururu,1355.4054054054054,Mitooma
Kaniampiiha,286.4864864864865,Mitooma
Nyarwanya B,591.8918918918919,Mitooma
Nkongi,843.2432432432432,Mitooma
Katagata,985.2432432432432,Mitooma
Kihungye,1028.1081081081081,Mitooma
Buhasha B1,644.4594594594595,Mitooma
Buhasha B2,1381.081081081081,Mitooma
Rwengyerero B,951.3513513513514,Mitooma
Kashasha,826.7567567567568,Mitooma
Nkongi,945.2027027027027,Mitooma
Rucururu,1224.3243243243244,Mitooma
Rwengyerero C,458.1081081081081,Mitooma
Rucururu,819.0540540540541,Mitooma
Nkongi,703.081081081081,Mitooma
Nyarwanya B,568.918918918919,Mitooma
Rwengyerero C,955.4054054054054,Mitooma
Buhasha A1,527.027027027027,Mitooma
Buhasha B1,1400.6756756756756,Mitooma
Kibaya,959.4594594594595,Mitooma
Katangyemeko,995.1351351351351,Mitooma
Rwengyerero B,1310.8108108108108,Mitooma
Buhasha B2,1449.3243243243244,Mitooma
Rutooma,1057.5945945945946,Mitooma
Buhasha A2,1001.4864864864865,Mitooma
Rucururu,715.2432432432432,Mitooma
Kihungye,1189.7297297297298,Mitooma
Rutooma,46.486486486486484,Mitooma
Buhasha B1,1210.2702702702702,Mitooma
Kibingo,432.8378378378378,Mitooma
Kenshumba,900.2702702702703,Mitooma
Kibaya,922.7027027027027,Mitooma
Ndurumo_Kashasha,370.27027027027026,Mitooma
Rwengyerero C,708.1081081081081,Mitooma
Rutooma,1333.2432432432433,Mitooma
Katagata,488.5135135135135,Mitooma
Rwengyerero A,820.6756756756756,Mitooma
Buhasha B1,1373.2432432432433,Mitooma
Kashasha,1560.2702702702702,Mitooma
Kibaya,349.18918918918916,Mitooma
Rucururu,1174.4594594594594,Mitooma
Buhasha A1,1135.1351351351352,Mitooma
Kenshumba,355.6756756756757,Mitooma
Buhasha B1,451.7567567567568,Mitooma
Nyarwanya B,953.5135135135135,Mitooma
Buhasha B1,814.8648648648649,Mitooma
Rwamujura,629.7297297297297,Mitooma
Rutooma,182.43243243243242,Mitooma
Buhasha A1,266.2162162162162,Mitooma
Rucururu,520.5405405405405,Mitooma
Buhasha A2,1126.3513513513512,Mitooma
Rugando,1110.5405405405406,Mitooma
Ndurumo_Kashasha,921.6216216216217,Mitooma
Mutanoga,1378.8648648648648,Mitooma
Rutooma,557.5675675675676,Mitooma
Kihungye,838.5135135135135,Mitooma
Rwamujura,1577.027027027027,Mitooma
Kashasha,499.3243243243243,Mitooma
Nyarwanya B,1274.054054054054,Mitooma
Buhasha A1,964.5945945945946,Mitooma
Mutanoga,552.7027027027027,Mitooma
Kigimbi A,216.21621621621622,Mitooma
Nyarwanya B,938.3783783783783,Mitooma
Rutooma,1205.4054054054054,Mitooma
Buhasha A1,583.1081081081081,Mitooma
Nyarwanya A,1256.7567567567567,Mitooma
Rwengyerero C,671.6216216216217,Mitooma
Nyarwanya A,1291.3513513513512,Mitooma
Rutooma,940.2702702702703,Mitooma
Buhasha A2,802.4324324324324,Mitooma
Rwengyerero C,913.2432432432432,Mitooma
Kihungye,1825.6756756756756,Mitooma
Nkongi,1556.7567567567567,Mitooma
Kihungye,1137.5675675675675,Mitooma
Rwamujura,110.8108108108108,Mitooma
Buhasha A2,1045.1351351351352,Mitooma
Rwengyerero A,493.2432432432432,Mitooma
Buhasha A2,798.6486486486486,Mitooma
Rucururu,1172.972972972973,Mitooma
Kibingo,785.1351351351351,Mitooma
Rucururu,926.3513513513514,Mitooma
Buhasha A2,1241.2162162162163,Mitooma
Nkongi,1438.6486486486488,Mitooma
Rwamujura,912.4527027027027,Mitooma
Nyarushinya,96.97297297297297,Mitooma
Rwengyerero B,1081.3513513513512,Mitooma
Rutooma,401.8918918918919,Mitooma
Buhasha B1,1583.7837837837837,Mitooma
Rwengyerero B,1169.1891891891892,Mitooma
Nkongi,900.5405405405405,Mitooma
Buhasha B3,1800.4594594594594,Mitooma
Rwengyerero B,1073.2432432432433,Mitooma
Rugando,808.1081081081081,Mitooma
Kigimbi B,286.4864864864865,Mitooma
Nkongi,1313.7837837837837,Mitooma
Kigimbi A,378.2432432432432,Mitooma
Mutanoga,867.5675675675676,Mitooma
Kenshumba,861.081081081081,Mitooma
Rwengyerero A,418.3783783783784,Mitooma
Kihungye,755.9459459459459,Mitooma
Nkongi,1584.8648648648648,Mitooma
Rucururu,435.4054054054054,Mitooma
Kigimbi B,441.8918918918919,Mitooma
Kashasha,1604.1891891891892,Mitooma
Rwengyerero C,456.2162162162162,Mitooma
Nkongi,1353.3783783783783,Mitooma
Nyarwanya A,1789.1891891891892,Mitooma
Rucururu,351.13513513513516,Mitooma
Rugando,1861.6216216216217,Mitooma
Rurama_Kashasha,946.4864864864865,Mitooma
Nyarwanya B,1339.054054054054,Mitooma
Buhasha B2,655.5405405405405,Mitooma
Nyarwanya A,2067.162162162162,Mitooma
Itara,1148.1081081081081,Mitooma
Kaniampiiha,1445.2702702702702,Mitooma
Kibaya,825.6756756756756,Mitooma
Rwengyerero B,173.78378378378378,Mitooma
Mutanoga,1502.7027027027027,Mitooma
Rwengyerero C,1210.8108108108108,Mitooma
Buhasha B2,1807.027027027027,Mitooma
Buhasha B1,1407.837837837838,Mitooma
Buhasha A2,856.7567567567568,Mitooma
Kigimbi B,1160.8108108108108,Mitooma
Nyarwanya B,164.45945945945945,Mitooma
Mutanoga,835.1351351351351,Mitooma
Mutanoga,711.081081081081,Mitooma
Kigimbi B,1196.2162162162163,Mitooma
Rucururu,1405.1351351351352,Mitooma
Rwamujura,64.05405405405405,Mitooma
Nyarwanya B,1145.945945945946,Mitooma
Kibingo,1077.837837837838,Mitooma
Kibaya,646.6216216216217,Mitooma
Rutooma,1435.8108108108108,Mitooma
Rwamujura,798.6486486486486,Mitooma
Buhasha B1,2532.972972972973,Mitooma
Rugando,1367.5675675675675,Mitooma
Kenshumba,705.1351351351351,Mitooma
Buhasha B2,2232.4324324324325,Mitooma
Nyarwanya A,1007.5675675675676,Mitooma
Rwamujura,1213.5135135135135,Mitooma
Buhasha A2,1512.4324324324325,Mitooma
Buhasha A2,1046.7567567567567,Mitooma
Kihungye,1286.2162162162163,Mitooma
Buhasha A1,2122.4324324324325,Mitooma
Buhasha B2,2452.972972972973,Mitooma
Kigimbi B,1083.1081081081081,Mitooma
Rucururu,1093.6567567567567,Mitooma
Kigimbi B,2408.6486486486488,Mitooma
Buhasha A2,1707.027027027027,Mitooma
Kigimbi A,652.7027027027027,Mitooma
Rwengyerero B,1637.2972972972973,Mitooma
Rwengyerero B,2215.135135135135,Mitooma
Buhasha B2,1709.5945945945946,Mitooma
Kibingo,1717.5675675675675,Mitooma
Buhasha B3,295.13513513513516,Mitooma
Buhasha B2,1338.3783783783783,Mitooma
Buhasha B3,113.51351351351352,Mitooma
Rutooma,2450.0,Mitooma
Kihungye,1468.5135135135135,Mitooma
Buhasha A2,722.8378378378378,Mitooma
Rucururu,2795.945945945946,Mitooma
Kigimbi A,868.918918918919,Mitooma
Nkongi,2632.4324324324325,Mitooma
Mutanoga,1672.972972972973,Mitooma
Kashasha,120.54054054054055,Mitooma
Rwengyerero C,1437.5675675675675,Mitooma
Kashasha,3150.0,Mitooma
Buhasha A2,666.2162162162163,Mitooma
Rugando,2039.4597297297298,Mitooma
Ndurumo_Kashasha,649.1891891891892,Mitooma
Nyarwanya A,432.43243243243245,Mitooma
Kigimbi A,2336.7567567567567,Mitooma
Rwengyerero B,1589.1891891891892,Mitooma
Buhasha A2,2300.675675675676,Mitooma
Buhasha A1,401.35135135135135,Mitooma
Nyarwanya B,2581.0810810810813,Mitooma
Nyarwanya B,3725.675675675676,Mitooma
Rwengyerero A,3612.162162162162,Mitooma
Buhasha A2,2969.054054054054,Mitooma
Buhasha A1,1583.7837837837837,Mitooma
Nyarwanya B,3948.2432432432433,Mitooma
Rugando,1397.2972972972973,Mitooma
Rucururu,1095.945945945946,Mitooma
Kaniampiiha,3406.4864864864867,Mitooma
Kigimbi B,63.108108108108105,Mitooma
Rutooma,2577.5675675675675,Mitooma
Buhasha B2,1839.7297297297298,Mitooma
Rurama_Kashasha,2921.6216216216217,Mitooma
Mutanoga,778.3783783783783,Mitooma
Itara,467.2972972972973,Mitooma
Nyarwanya B,1065.6756756756756,Mitooma
Katagata,1825.6756756756756,Mitooma
Nyarwanya A,3718.9189189189187,Mitooma
