pre_district,pre_village,pre_cluster,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield
KANUNGU,KYES-BWERONDE,KYESHERO,1316.8,48.0,2.8,20.0,17.0,,303.0,,,,,,98.0,15.0,200.0
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1297.2,40.0,0.15,30.0,,,,,,,,,,7.0,
KANUNGU,MUKO-KASHEBEYA,MUKONO,1409.6,26.0,0.9,40.0,74.0,,,,,,,,,80.0,90.0
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1543.6,47.0,0.4,60.0,130.0,,,,,,,,,40.0,20.0
KANUNGU,MUKO-KASHEBEYA,MUKONO,1443.5,67.0,0.4,120.0,,,,,,,,,,90.0,80.0
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1491.1,64.0,1.3,60.0,45.0,,,,,,,3.0,,80.0,20.0
KANUNGU,MUKO-KANYASHANDE,MUKONO,1402.6,41.0,3.5,30.0,,,2.0,,,100.0,,,,50.0,150.0
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1229.1,54.0,3.3,60.0,,,,,,,,,,20.0,100.0
KANUNGU,MUKO-NKWENDA,MUKONO,1476.3,48.0,6.6,10.0,75.0,,30.0,,60.0,,,36.0,80.0,,
KANUNGU,MUKO-KASHEBEYA,MUKONO,1420.3,78.0,0.30000000000000004,40.0,65.0,,2.5,,160.0,,,3.0,,10.0,30.0
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1475.8,71.0,0.95,120.0,250.0,,,,,,,,,80.0,70.0
KANUNGU,MUKO-MUKONO,MUKONO,0.0,82.0,1.85,60.0,,,,,,,,,,150.0,
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1297.8,76.0,2.35,35.0,,,,,,,,,,100.0,150.0
KANUNGU,KYES-MBOHA,KYESHERO,1328.4,35.0,1.9,15.0,17.0,,,,19.0,,,,,0.0,0.0
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1472.2,54.0,0.75,40.0,4.0,,,,,,,,,,
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1444.5,49.0,1.8,30.0,80.0,,4.0,,110.0,,,2.0,,30.0,
KANUNGU,KYES-BWERONDE,KYESHERO,1302.7,46.0,1.8,5.0,22.0,,1.0,,110.0,70.0,,2.0,,6.0,50.0
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1246.0,55.0,1.85,45.0,55.0,,,,,45.0,,,,0.0,200.0
KANUNGU,MUKO-MUKONO,MUKONO,1343.2,60.0,0.35,10.0,,,,,,,,,,,
KANUNGU,MUKO-NYAKEINA,MUKONO,1393.1,63.0,2.25,60.0,,,,,,,,,,50.0,
KANUNGU,MUKO-NKWENDA,MUKONO,1483.1,28.0,2.5,30.0,63.0,,,,,,,14.0,,,
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1397.8,82.0,0.65,15.0,,,,,,,,,,120.0,60.0
KANUNGU,KYES-BWERONDE,KYESHERO,1271.5,50.0,0.65,6.0,25.0,,,,,,,,,,50.0
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1461.2,60.0,4.25,10.0,115.0,,,,,,,,,,
KANUNGU,MUKO-RUBONA,MUKONO,1578.8,32.0,0.85,120.0,,,,,,,,,,,
KANUNGU,KYES-KATIBA,KYESHERO,1441.1,23.0,1.0,30.0,350.0,,,,250.0,,,,,,
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1247.5,41.0,1.75,15.0,250.0,,,,400.0,,,,,,
KANUNGU,KYES-KASHENYI,KYESHERO,1519.4,27.0,0.225,60.0,400.0,,,,,,,,,,
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1519.3,38.0,1.6,60.0,120.0,,,,100.0,,,,,150.0,20.0
KANUNGU,KYES-MBOHA,KYESHERO,1298.7,51.0,0.33000000000000007,10.0,70.0,,,,6.0,,,,,,
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1444.4,35.0,2.25,40.0,95.0,,,,50.0,,,,,192.0,400.0
KANUNGU,MUKO-IRAARO,MUKONO,1406.9,27.0,2.9,120.0,,,,,,,,,,60.0,120.0
KANUNGU,MUKO-KASHEBEYA,MUKONO,1498.0,56.0,0.65,120.0,100.0,,,,,110.0,,,,150.0,60.0
KANUNGU,KYES-KAKUREIJO,KYESHERO,1248.2,37.0,6.5,5.0,,,,,,,,,,,1400.0
KANUNGU,RUTU-KANYANKYENDE,RUTUGUNDA,1472.9,50.0,0.30000000000000004,30.0,75.0,,,,70.0,,,,,,0.0
KANUNGU,MUKO-BUHOMA,MUKONO,1440.3,31.0,6.8,3.0,190.0,,,,,110.0,,7.0,,,
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1444.6,26.0,1.55,70.0,140.0,,,,368.0,,,11.0,,100.0,0.0
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1233.2,41.0,3.8,40.0,,,,,,,,,,120.0,500.0
KANUNGU,MUKO-KASHEBEYA,MUKONO,1387.1,73.0,1.65,40.0,60.0,,,,68.0,90.0,,,,8.0,50.0
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1457.3,44.0,1.65,30.0,65.0,,,,,,,,,78.0,100.0
KANUNGU,KYES-BWERONDE,KYESHERO,1316.5,67.0,0.3,10.0,12.0,,,,200.0,90.0,,2.0,,10.0,180.0
KANUNGU,MUKO-KYUMBUGUCHU,MUKONO,1400.4,40.0,1.0,10.0,,,,,,,,,,,
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1566.5,36.0,0.3,60.0,95.0,,,,,,,,,100.0,30.0
KANUNGU,MUKO-BUHOMA,MUKONO,1409.7,36.0,0.9,5.0,,,,,,,,,,150.0,
KANUNGU,KYES-NYAKISHOJWA,KYESHERO,1219.6,43.0,0.8,10.0,100.0,,,,,,,,,80.0,
KANUNGU,MUKO-RUBONA,MUKONO,1628.7,48.0,1.9,100.0,,,,,,,,22.0,,150.0,100.0
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1363.6,47.0,4.8,45.0,60.0,,9.0,,75.0,,,10.0,,240.0,100.0
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1492.9,38.0,1.0,60.0,,,,,,,,,,120.0,120.0
KANUNGU,MUKO-KASHEBEYA,MUKONO,1409.6,47.0,0.125,30.0,100.0,,10.0,,,,,3.5,,6.0,50.0
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1417.8,59.0,2.0,10.0,200.0,,,,70.0,,,,,336.0,80.0
KANUNGU,MUKO-BUHOMA,MUKONO,1451.5,56.0,1.8,5.0,,,250.0,,,,,,80.0,10.0,40.0
KANUNGU,KYES-BWERONDE,KYESHERO,1272.8,48.0,0.4,60.0,,,,,,40.0,,,,,80.0
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1474.7,64.0,0.9,120.0,45.0,,,,,,,,,96.0,80.0
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1483.5,42.0,2.0,60.0,380.0,,,,,,,,,,
KANUNGU,MUKO-MUKONO,MUKONO,1404.1,54.0,2.75,10.0,65.0,,21.0,,60.0,,,,,240.0,
KANUNGU,MUKO-IRAARO,MUKONO,1510.1,37.0,2.85,240.0,,,0.0,,,,,,,240.0,200.0
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1452.0,31.0,0.15,30.0,120.0,,,,100.0,,,,,200.0,
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1474.2,39.0,0.65,15.0,40.0,,,,45.0,,,,,200.0,
KANUNGU,MUKO-RUBONA,MUKONO,1561.1,24.0,0.8,120.0,,,,,,,,,,250.0,20.0
KANUNGU,RUTU-KATUNGU,RUTUGUNDA,1499.9,34.0,1.4,30.0,,,,,,,,,,300.0,400.0
KANUNGU,MUKO-BUHOMA,MUKONO,1409.8,78.0,1.9,5.0,,,,,,,,,,180.0,
KANUNGU,KYES-NYAMIRAMBI,KYESHERO,1315.3,63.0,4.8,30.0,130.0,,46.0,,,,,7.0,27.0,70.0,400.0
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1450.1,63.0,0.9,20.0,220.0,,,,,,,,,400.0,100.0
KANUNGU,KYES-KAKUREIJO,KYESHERO,1226.1,45.0,1.0,40.0,,,,,,,,,,,
KANUNGU,KYES-BWERONDE,KYESHERO,1296.5,86.0,4.75,15.0,170.0,,14.0,,380.0,140.0,,8.0,,130.0,160.0
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1410.5,52.0,2.8,60.0,450.0,,12.0,,450.0,,,9.0,,60.0,250.0
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1467.7,30.0,1.5,60.0,46.0,,,,,,,,,480.0,
KANUNGU,KYES-KASHENYI,KYESHERO,1632.7,33.0,1.475,60.0,320.0,,,,170.0,,,,,,
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1483.7,45.0,1.4,2.0,70.0,,,,25.0,,,,,240.0,200.0
KANUNGU,MUKO-NKWENDA,MUKONO,1460.7,29.0,2.75,30.0,,,,,,80.0,,,30.0,,
KANUNGU,MUKO-BUHOMA,MUKONO,1447.1,76.0,5.8,5.0,,,11.0,,,,,7.0,,150.0,40.0
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1481.8,56.0,1.9,45.0,,,,,,15.0,,,,500.0,150.0
KANUNGU,MUKO-MUKONGORO,MUKONO,1534.1,48.0,2.975,60.0,,,,,,,,,,,3.0
KANUNGU,MUKO-RUBONA,MUKONO,1592.9,25.0,2.7,180.0,,,,,,,,,,420.0,100.0
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1496.3,52.0,4.3,60.0,600.0,,,,,,,,,500.0,300.0
KANUNGU,MUKO-IRAARO,MUKONO,1524.4,45.0,6.9,80.0,,,13.0,,,260.0,,15.0,,,
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1464.2,36.0,1.5,30.0,80.0,,,,,,,5.0,,480.0,60.0
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1449.9,70.0,1.75,30.0,180.0,,,,400.0,,,,,336.0,400.0
KANUNGU,MUKO-NKWENDA,MUKONO,1465.6,74.0,0.5,30.0,130.0,,,,,,,,,,
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1420.1,62.0,1.1,30.0,100.0,,,,165.0,,,,,,30.0
KANUNGU,RUTU-BUHAMBA,RUTUGUNDA,1432.4,75.0,1.7,30.0,120.0,,,,280.0,,,,,300.0,
KANUNGU,KYES-BWERONDE,KYESHERO,1294.3,44.0,1.15,10.0,,,,,,230.0,,,,120.0,200.0
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1472.3,42.0,1.0,60.0,,,,,,,,,,480.0,0.0
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1493.3,72.0,0.75,2.0,,,,,,,,,,,
KANUNGU,MUKO-BUHOMA,MUKONO,1431.1,40.0,1.4,15.0,20.0,,,,,,,,,24.0,40.0
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1491.4,64.0,5.75,1.0,110.0,,,,,,,,,,
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1491.5,77.0,1.75,60.0,,,,,,,,,,700.0,150.0
KANUNGU,MUKO-NKWENDA,MUKONO,1491.9,75.0,2.8500000000000014,60.0,120.0,,,,85.0,,,36.0,,,
KANUNGU,RUTU-NKAMBA,RUTUGUNDA,1458.3,57.0,5.55,20.0,95.0,,,,,,,,,380.0,150.0
KANUNGU,RUTU-RUTOORO,RUTUGUNDA,1494.0,47.0,1.0,5.0,,,2.0,,60.0,,,3.0,,300.0,150.0
KANUNGU,RUTU-KYEIJANGA,RUTUGUNDA,1352.4,31.0,1.75,12.0,60.0,,,,,,,,,10.0,100.0
KANUNGU,MUKO-MUKONO,MUKONO,0.0,46.0,7.5,10.0,,,,,,,,,,600.0,1000.0
KANUNGU,MUKO-RUBONA,MUKONO,1474.0,64.0,2.3,45.0,,,,,,,,,,60.0,1000.0
KANUNGU,RUTU-KITONGO,RUTUGUNDA,1487.1,36.0,3.8,60.0,110.0,,,,130.0,,,,,500.0,100.0
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1413.8,56.0,1.9,30.0,84.0,,,,,,,,,1000.0,200.0
KANUNGU,MUKO-NKWENDA,MUKONO,1508.1,44.0,22.75,10.0,,,,,,,,,,,
KANUNGU,MUKO-BUHOMA,MUKONO,1396.9,51.0,1.9,5.0,,,,,,,,,,360.0,50.0
KANUNGU,RUTU-MABAARE,RUTUGUNDA,1381.1,49.0,2.65,15.0,168.0,,,,,360.0,,,,360.0,210.0
KANUNGU,KYES-KYESHERO CENTRAL,KYESHERO,1300.1,49.0,1.25,10.0,,,,,,,,,,240.0,200.0
KANUNGU,MUKO-MUKONO,MUKONO,1562.4,36.0,4.3,20.0,,,,,,,,,,200.0,0.0
KANUNGU,RUTU-RUTOOMA,RUTUGUNDA,1454.8,47.0,0.0,10.0,350.0,,5.0,,,,,6.0,,20.0,90.0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1056.2,60.0,0.0,30.0,,,,,,,,,,,
Kaliro,Wamusuta,Gadumire,1082.1,80.0,0.25,50.0,,,,,60.0,,,,,,
Kaliro,Iguliryo,Panyolo,1021.8,22.0,0.25,30.0,,,,,,,,,,,
Kaliro,Nabweyo,Gadumire,1057.0,22.0,0.0,60.0,,,,,40.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1047.7,18.0,,3.0,,,,,,,,,,,
Kaliro,Iguliryo,Panyolo,1045.4,28.0,0.0,30.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1031.7,20.0,,40.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1042.4,70.0,0.5,60.0,,,,,140.0,,,,,,
Kaliro,Bususwa,Gadumire,1055.7,23.0,,30.0,,,,,160.0,,,,,,
Kaliro,Bugonya,Gadumire,1097.3,24.0,0.5,60.0,28.0,,,,14.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1050.3,58.0,0.0,3.0,,,,,,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1044.0,55.0,2.0,30.0,,,,,300.0,,,,,,
Kaliro,Iguliryo,Panyolo,1021.4,38.0,1.0,120.0,,,,,200.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1038.7,36.0,,120.0,,,,,100.0,,,,,,
Kaliro,Wamusuta,Gadumire,1036.7,30.0,1.0,10.0,,,,,152.0,,,,,,
Kaliro,Wamusuta,Gadumire,1065.0,21.0,,2.0,,,,,100.0,,,,,,
Kaliro,Bususwa,Gadumire,1027.5,35.0,0.8,150.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1038.8,36.0,,2.0,,,,,,,,,,,
Kaliro,Bunabiro,Gadumire,1056.2,40.0,0.8,200.0,,,,,200.0,,,,,,
Kaliro,Bugonya,Gadumire,1068.6,39.0,0.0,60.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1029.8,23.0,0.5,120.0,,,,,200.0,,,,,,
Kaliro,Bunabiro,Gadumire,1054.8,18.0,2.0,15.0,,,,,100.0,,,,,,
Kaliro,Bususwa,Gadumire,1019.3,78.0,1.6,30.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1037.9,23.0,,30.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1054.4,36.0,0.5,25.0,,,,,,,,,,,
Kaliro,Iguliryo,Panyolo,1021.4,59.0,0.5,60.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1050.5,60.0,5.0,60.0,,,,,1000.0,,,,,,
Kaliro,Busege,Panyolo,1044.4,26.0,0.8,120.0,,,,,60.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1037.6,50.0,0.5,90.0,,,,,800.0,,,,,,
Kaliro,Nabweyo,Gadumire,1045.4,25.0,,60.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1046.8,32.0,,40.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1035.6,25.0,2.0,12.0,,,,,120.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1043.4,54.0,1.0,30.0,,,,,140.0,,,,,,
Kaliro,Busege,Panyolo,1029.8,30.0,,120.0,,,,,300.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1058.7,53.0,1.5,25.0,,,,,200.0,,,,,,
Kaliro,Nyolo,Panyolo,1039.2,25.0,0.9,190.0,,,,,120.0,,,,,,
Kaliro,Kiranga_A,Bupyana,1033.3,53.0,0.5,30.0,,,,,,,,,,,
Kaliro,Butambala,Butambala,1031.6,56.0,0.0,20.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1033.4,47.0,2.8,180.0,,,,,120.0,,,,,,
Kaliro,Bususwa,Gadumire,1057.2,47.0,0.25,120.0,,,,,240.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1023.7,79.0,1.5,45.0,55.0,,,,86.0,,,,,,
Kaliro,Busiro,Panyolo,1031.0,66.0,1.0,120.0,,,,,800.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1050.5,25.0,0.5,30.0,,,,,,,,,,,
Kaliro,Nabweyo,Gadumire,1078.3,35.0,0.4,120.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1038.8,75.0,2.0,120.0,,,,,,,,,,,
Kaliro,Iguliryo,Panyolo,995.7,76.0,1.5,30.0,,,,,,,,,,30.0,
Kaliro,Busiro_Tabina,Panyolo,1038.4,33.0,,20.0,,,,,200.0,,,,,,
Kaliro,Bususwa,Gadumire,1040.8,70.0,2.0,120.0,,,,,20.0,,,,,,
Kaliro,Busege,Panyolo,1046.2,25.0,,60.0,,,,,,,,,,,
Kaliro,Bususwa,Gadumire,1036.1,48.0,0.25,60.0,,,,,,,,,,20.0,
Kaliro,Busiro_Cenral,Panyolo,1019.9,56.0,0.9,60.0,,,,,40.0,,,,,4.0,
Kaliro,Bususwa,Gadumire,1054.1,58.0,0.4,30.0,20.0,,,,40.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1047.0,63.0,2.5,70.0,35.0,,,,94.0,,,,,,
Kaliro,Bususwa,Gadumire,1065.1,39.0,,45.0,,,,,,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1039.7,40.0,0.0,30.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1029.4,42.0,1.8,120.0,,,,,,,,,,,
Kaliro,Bugonya,Gadumire,1074.3,37.0,,60.0,,,,,24.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1047.7,28.0,1.0,30.0,,,,,300.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1027.9,25.0,0.5,35.0,,,,,,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1027.9,27.0,0.25,60.0,,,,,40.0,,,,,,
Kaliro,Busiro,Panyolo,1022.8,60.0,0.75,6.0,,,,,,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1048.9,64.0,0.0,2.0,,,,,,,,,,,
Kaliro,Bususwa,Gadumire,1036.6,24.0,,20.0,33.0,,,,80.0,,,,,3.0,
Kaliro,Busege,Panyolo,1038.2,38.0,0.4,240.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1041.3,78.0,,120.0,,,,,1000.0,,,,,,
Kaliro,Nabweyo,Gadumire,1047.9,27.0,1.8,10.0,,,,,400.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1029.1,70.0,1.0,120.0,,,,,60.0,34.0,,4.0,,1.0,
Kaliro,Nakisenyi,Panyolo,1023.2,30.0,,60.0,,,5.0,,200.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1044.4,40.0,1.0,180.0,,,,,240.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1042.1,32.0,1.0,20.0,,,,,360.0,,,,,,
Kaliro,Butambala,Butambala,1031.2,47.0,0.5,30.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1026.5,80.0,0.8,80.0,,,,,300.0,,,,,5.0,
Kaliro,Lake_Nakuwa,Panyolo,1045.5,37.0,,120.0,,,,,,,,,,,
Kaliro,Busege,Panyolo,1024.8,29.0,1.3,40.0,45.0,,,,70.0,100.0,,,,,
Kaliro,Busege,Panyolo,1017.2,46.0,5.0,30.0,,,,,600.0,,,,,,
Kaliro,Bubalala,Butambala,1025.0,89.0,2.0,30.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1048.5,66.0,3.5,60.0,,,,,60.0,,,,,,
Kaliro,Bususwa,Gadumire,1010.1,38.0,,120.0,,,,,,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1034.1,75.0,0.25,240.0,,,,,160.0,,,,,0.0,
Kaliro,Busege,Panyolo,1045.0,53.0,,120.0,,,,,,,,,,,
Kaliro,Bugonya,Gadumire,1047.0,39.0,0.8,60.0,,,,,50.0,,,,,,
Kaliro,Bususwa,Gadumire,1057.2,20.0,,60.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1041.1,19.0,,15.0,,,,,300.0,,,,,5.0,
Kaliro,Bubalala,Butambala,1022.8,62.0,0.5,60.0,,,,,1000.0,,,,,,
Kaliro,Nabweyo,Gadumire,1032.8,20.0,1.5,60.0,,,,,1000.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1032.1,40.0,0.4,60.0,,,,,60.0,16.0,,,,,
Kaliro,Nabweyo,Gadumire,1040.9,60.0,1.0,60.0,,,,,36.0,,,,,15.0,
Kaliro,Nansohera_A,Bupyana,1042.3,45.0,,60.0,,,,,140.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1034.5,29.0,0.5,28.0,,,,,100.0,,,,,24.0,
Kaliro,Iguliryo,Panyolo,1049.5,27.0,0.5,30.0,,,,,20.0,,,,,,
Kaliro,Iguliryo,Panyolo,1013.7,26.0,0.25,180.0,,,,,300.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1038.3,31.0,1.0,20.0,,,,,300.0,,,,,,
Kaliro,Wamusuta,Gadumire,1015.8,50.0,0.5,40.0,,,,,60.0,30.0,,4.0,,1.0,
Kaliro,Bunabiro,Gadumire,1055.2,30.0,,120.0,,,,,160.0,,,,,,
Kaliro,Buseru,Butambala,1033.7,45.0,0.8,120.0,,,,,,,,,,,200.0
Kaliro,Lake_Nakuwa,Panyolo,1028.6,70.0,,60.0,40.0,,4.0,,200.0,,,,,0.0,
Kaliro,Busiro_Cenral,Panyolo,1049.2,27.0,0.3,20.0,,,,,,,,,,,
Kaliro,Iguliryo,Panyolo,1036.1,70.0,2.0,3.0,,,,,300.0,,,,,,
Kaliro,Bususwa,Gadumire,1043.0,26.0,1.8,90.0,14.5,,,,60.0,,,,,,
Kaliro,Wamusuta,Gadumire,1059.8,28.0,0.0,2.0,,,,,60.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1042.4,36.0,,120.0,,,,,,,,,,,
Kaliro,Butambala,Butambala,1031.6,24.0,,10.0,,,,,,,,,,,
Kaliro,Nabweyo,Gadumire,1054.5,28.0,,60.0,,,,,,,,,,,
Kaliro,Ireehe,Butambala,1027.4,28.0,0.25,40.0,,,,,,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1033.5,22.0,,40.0,,,,,140.0,,,,,,
Kaliro,Iguliryo,Panyolo,1027.7,50.0,0.0,160.0,,,,,180.0,,,,,,
Kaliro,Iguliryo,Panyolo,1033.5,31.0,1.0,50.0,,,,,400.0,,,,,,
Kaliro,Isaalo,Isalo,1031.7,39.0,,30.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1040.6,70.0,0.25,60.0,,,,,12.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1042.1,32.0,0.2,30.0,,,,,,,,,,,
Kaliro,Buseta,Isalo,1020.6,67.0,,30.0,,,,,200.0,,,,,,
Kaliro,Nansohera_B,Bupyana,1036.0,44.0,,65.0,,,,,400.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1038.4,42.0,0.0,240.0,,,,,160.0,,,,,,
Kaliro,Busege,Panyolo,1063.3,32.0,1.0,60.0,,,,,600.0,,,,,,
Kaliro,Nyolo,Panyolo,1024.5,23.0,,160.0,,,,,120.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1025.9,29.0,1.2,25.0,,,,,,,,,,,
Kaliro,Bunabiro,Gadumire,1062.6,48.0,0.9,45.0,50.0,,,,,65.0,,,,10.0,
Kaliro,Nyolo,Panyolo,1036.2,22.0,,45.0,30.0,,22.0,,70.0,,,25.0,,5.0,
Kaliro,Bugada_Gadumire,Gadumire,1056.3,58.0,0.0,60.0,,,,,200.0,,,,,,
Kaliro,Kyamba,Bupyana,0.0,70.0,2.0,30.0,,,,,,,,,,,
Kaliro,Busege,Panyolo,1039.0,48.0,2.0,60.0,,,,,200.0,,,,,15.0,
Kaliro,Gadumire_T/C,Gadumire,1080.3,63.0,1.0,60.0,,,,,,,,,,,
Kaliro,Wamusuta,Gadumire,1056.3,22.0,0.5,60.0,,,,,240.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1034.5,55.0,2.5,60.0,,,,,400.0,,,,,,
Kaliro,Busege,Panyolo,1056.1,26.0,0.8,45.0,90.0,,,,100.0,,,,,,
Kaliro,Kyamba,Bupyana,1048.5,45.0,0.3,0.8,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1017.4,35.0,0.5,360.0,,,,10.0,,,,,,2.0,
Kaliro,Bugonya,Gadumire,1062.8,30.0,0.0,60.0,,,,,400.0,,,,,,
Kaliro,Buseta,Isalo,1037.0,27.0,,30.0,,,,,92.0,,,,,,
Kaliro,Kiranga_A,Bupyana,1035.4,30.0,0.0,45.0,,,,,92.0,,,,,,
Kaliro,Namukoko,Bupyana,1034.8,41.0,2.0,120.0,,,,,200.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1019.4,21.0,0.3,540.0,,,,,20.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1094.6,21.0,1.0,30.0,,,,,100.0,,,,,,
Kaliro,Wamusuta,Gadumire,1041.4,22.0,,20.0,23.0,,,,180.0,,,7.0,,,
Kaliro,Busege,Panyolo,1017.2,21.0,,30.0,,,,,380.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1058.7,31.0,2.0,20.0,,,,,120.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1041.9,50.0,1.5,60.0,,,,,480.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1033.7,45.0,0.5,60.0,,,,,,,,,,,
Kaliro,Buvundya,Bupyana,1017.4,37.0,0.5,60.0,,,,,140.0,,,,,,
Kaliro,Kyamba,Bupyana,1025.9,46.0,1.5,20.0,,,,,40.0,,,,,,
Kaliro,Busiginyi,Isalo,1041.8,47.0,0.0,2.0,,,,,,,,,,,
Kaliro,Nansohera_B,Bupyana,1027.3,67.0,2.0,20.0,,,,,2000.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1027.9,21.0,,10.0,,,,,8.0,,,23.0,,,
Kaliro,Namukoko,Bupyana,1054.5,36.0,2.5,60.0,,,,,2000.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1038.9,52.0,0.5,60.0,,,,,,,,,,,
Kaliro,Bugonya,Gadumire,1050.3,29.0,2.0,50.0,90.0,,,,160.0,75.0,,,,15.0,
Kaliro,Namukoko,Bupyana,1050.3,65.0,2.5,10.0,,,,,,,,,,,
