pre_village,pre_parish,pre_district,GPS-Altitude,hhh_age,Time_to_collect_Water_for_Household_use_Minutes,Land_size_agriculture,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,pre_cluster,Agriculture Value (USD)
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,416.2162162162162
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,584.0540540540541
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,470.27027027027026
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,435.94594594594594
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,324.05405405405406
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,228.32432432432432
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,564.4594594594595
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,214.59459459459458
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,668.918918918919
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,381.0810810810811
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,774.5945945945946
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,1800.4594594594594
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,295.13513513513516
Buhasha B3,RYENGYERERO,Mitooma,0.0,66.0,120.0,2.5,180.0,,5.0,,90.0,,,12.0,,250.0,1000.0,,113.51351351351352
Buhoma,,Kanungu,1397.0,51.0,5.0,1.9,,,,,,,,,,360.0,50.0,KAYO-MUKONO,
Buhoma,,Kanungu,1431.0,40.0,15.0,1.4,20.0,,,,,,,,,24.0,40.0,KAYO-MUKONO,
Buhoma,,Kanungu,1462.0,42.0,40.0,0.45,48.0,,,,,,,,,100.0,60.0,KAYO-MUKONO,
Buhoma,,Kanungu,1410.0,36.0,5.0,0.9,,,,,,,,,,150.0,,KAYO-MUKONO,
Buhoma,,Kanungu,1410.0,78.0,5.0,1.9,,,,,,,,,,180.0,,KAYO-MUKONO,
Buhoma,,Kanungu,1415.0,39.0,10.0,0.65,,,,,,,,,,12.0,,KAYO-MUKONO,
Buhoma,,Kanungu,1451.0,46.0,5.0,0.8,95.0,,2.0,,,,,5.0,,12.0,10.0,KAYO-MUKONO,
Buhoma,,Kanungu,1440.0,31.0,3.0,6.8,190.0,,,,,110.0,,7.0,,,,KAYO-MUKONO,
Buhoma,,Kanungu,1447.0,76.0,5.0,5.8,,,11.0,,,,,7.0,,150.0,40.0,KAYO-MUKONO,
Buhoma,,Kanungu,1452.0,56.0,5.0,1.8,,,250.0,,,,,,80.0,10.0,40.0,KAYO-MUKONO,
Buhoma,,Kanungu,1443.0,42.0,20.0,0.8,,,,,,,,,,60.0,,KAYO-MUKONO,
Buhoma,,Kanungu,1460.0,26.0,10.0,0.375,,,,,,,,,,26.0,,KAYO-MUKONO,
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,395.6756756756757
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,469.5945945945946
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,528.3783783783783
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,707.7837837837837
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,250.0
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,547.8378378378378
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,410.81081081081084
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,691.8918918918919
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,402.7027027027027
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,824.3243243243244
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,385.4054054054054
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,1284.8648648648648
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,1297.5675675675675
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,1661.3513513513512
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,660.8108108108108
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,672.972972972973
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,978.3783783783783
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,622.972972972973
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,1890.2702702702702
Bujengwe,,Kanungu,1425.0,30.0,60.0,0.0,,,,,,,,,,12.0,,KAYO-KARANGARA,77.02702702702703
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,395.6756756756757
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,469.5945945945946
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,528.3783783783783
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,707.7837837837837
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,250.0
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,547.8378378378378
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,410.81081081081084
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,691.8918918918919
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,402.7027027027027
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,824.3243243243244
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,385.4054054054054
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,1284.8648648648648
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,1297.5675675675675
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,1661.3513513513512
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,660.8108108108108
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,672.972972972973
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,978.3783783783783
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,622.972972972973
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,1890.2702702702702
Bujengwe,,Kanungu,1428.0,65.0,30.0,0.0,17.0,,,,,,,,,36.0,,KAYO-KARANGARA,77.02702702702703
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,395.6756756756757
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,469.5945945945946
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,528.3783783783783
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,707.7837837837837
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,250.0
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,547.8378378378378
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,410.81081081081084
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,691.8918918918919
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,402.7027027027027
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,824.3243243243244
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,385.4054054054054
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,1284.8648648648648
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,1297.5675675675675
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,1661.3513513513512
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,660.8108108108108
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,672.972972972973
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,978.3783783783783
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,622.972972972973
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,1890.2702702702702
Bujengwe,,Kanungu,1350.0,40.0,60.0,0.25,9.0,,,,,,,,,80.0,,KAYO-KARANGARA,77.02702702702703
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,395.6756756756757
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,469.5945945945946
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,528.3783783783783
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,707.7837837837837
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,250.0
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,547.8378378378378
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,410.81081081081084
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,691.8918918918919
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,402.7027027027027
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,824.3243243243244
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,385.4054054054054
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,1284.8648648648648
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,1297.5675675675675
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,1661.3513513513512
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,660.8108108108108
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,672.972972972973
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,978.3783783783783
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,622.972972972973
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,1890.2702702702702
Bujengwe,,Kanungu,1428.0,80.0,60.0,0.0,,,,,,,,,,15.0,,KAYO-KARANGARA,77.02702702702703
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,395.6756756756757
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,469.5945945945946
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,528.3783783783783
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,707.7837837837837
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,250.0
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,547.8378378378378
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,410.81081081081084
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,691.8918918918919
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,402.7027027027027
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,824.3243243243244
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,385.4054054054054
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,1284.8648648648648
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,1297.5675675675675
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,1661.3513513513512
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,660.8108108108108
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,672.972972972973
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,978.3783783783783
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,622.972972972973
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,1890.2702702702702
Bujengwe,,Kanungu,1440.0,63.0,30.0,6.0,110.0,,,,90.0,,,,,360.0,40.0,KAYO-KARANGARA,77.02702702702703
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,395.6756756756757
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,469.5945945945946
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,528.3783783783783
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,707.7837837837837
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,250.0
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,547.8378378378378
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,410.81081081081084
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,691.8918918918919
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,402.7027027027027
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,824.3243243243244
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,385.4054054054054
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,1284.8648648648648
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,1297.5675675675675
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,1661.3513513513512
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,660.8108108108108
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,672.972972972973
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,978.3783783783783
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,622.972972972973
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,1890.2702702702702
Bujengwe,,Kanungu,1432.0,50.0,20.0,0.75,42.0,,,,,,,,,50.0,,KAYO-KARANGARA,77.02702702702703
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,395.6756756756757
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,469.5945945945946
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,528.3783783783783
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,707.7837837837837
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,250.0
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,547.8378378378378
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,410.81081081081084
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,691.8918918918919
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,402.7027027027027
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,824.3243243243244
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,385.4054054054054
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,1284.8648648648648
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,1297.5675675675675
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,1661.3513513513512
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,660.8108108108108
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,672.972972972973
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,978.3783783783783
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,622.972972972973
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,1890.2702702702702
Bujengwe,,Kanungu,1390.0,71.0,60.0,2.5,,,,,,,,,,,,KAYO-KARANGARA,77.02702702702703
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,395.6756756756757
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,469.5945945945946
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,528.3783783783783
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,707.7837837837837
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,250.0
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,547.8378378378378
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,410.81081081081084
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,691.8918918918919
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,402.7027027027027
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,824.3243243243244
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,385.4054054054054
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,1284.8648648648648
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,1297.5675675675675
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,1661.3513513513512
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,660.8108108108108
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,672.972972972973
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,978.3783783783783
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,622.972972972973
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,1890.2702702702702
Bujengwe,,Kanungu,1414.0,38.0,60.0,0.5,,,,,,,,,,60.0,,KAYO-KARANGARA,77.02702702702703
Bujengwe,,Kanungu,1423.0,38.0,120.0,0.75,,,,,,,,,,,,KAYO-KARANGARA,108.10810810810811
Bujengwe,,Kanungu,1423.0,38.0,120.0,0.75,,,,,,,,,,,,KAYO-KARANGARA,86.48648648648648
Bujengwe,,Kanungu,1423.0,38.0,120.0,0.75,,,,,,,,,,,,KAYO-KARANGARA,395.6756756756757
